clip,snr,vad_acc,offline_vdr,offline_rpa,offline_rca,offline_gross_err,offline_median_cents,realtime_vdr,realtime_rpa,realtime_rca,realtime_gross_err,realtime_median_cents
172,+0 dB,0.974,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
173,+0 dB,0.84,0.18771331058020477,0.9636363636363636,0.9636363636363636,0.03636363636363636,19.485427856445312,0.13993174061433447,0.8780487804878049,0.9024390243902439,0.12195121951219512,20.129758834838867
174,+0 dB,0.808,0.23093681917211328,0.9905660377358491,0.9905660377358491,0.009433962264150943,0.514682948589325,0.22440087145969498,0.941747572815534,0.941747572815534,0.05825242718446602,19.491140365600586
175,+0 dB,0.956,0.8952380952380953,0.9787234042553191,0.9787234042553191,0.02127659574468085,19.83050537109375,0.8952380952380953,0.9680851063829787,0.9680851063829787,0.031914893617021274,19.832923889160156
176,+0 dB,0.984,0.4715447154471545,0.9137931034482759,0.9137931034482759,0.08620689655172414,19.823945999145508,0.42276422764227645,0.8942307692307693,0.8942307692307693,0.10576923076923077,19.823945999145508
177,+0 dB,0.97,0.061371841155234655,1.0,1.0,0.0,0.13363566994667053,0.061371841155234655,0.9411764705882353,0.9411764705882353,0.058823529411764705,0.13363566994667053
178,+0 dB,0.918,0.7127659574468085,0.9589552238805971,0.9589552238805971,0.041044776119402986,19.64158821105957,0.7446808510638298,0.925,0.925,0.075,19.792118072509766
179,+0 dB,0.928,0.8518518518518519,0.9420289855072463,0.9420289855072463,0.057971014492753624,19.836769104003906,0.8395061728395061,0.9362745098039216,0.9362745098039216,0.06372549019607843,19.836769104003906
180,+0 dB,0.806,0.0,nan,nan,nan,nan,0.0030959752321981426,1.0,1.0,0.0,19.96818733215332
181,+0 dB,0.622,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
182,+0 dB,0.756,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
183,+0 dB,0.944,0.04054054054054054,1.0,1.0,0.0,0.45459362864494324,0.04504504504504504,1.0,1.0,0.0,9.999910354614258
184,+0 dB,0.976,0.4247787610619469,0.9791666666666666,0.9791666666666666,0.020833333333333332,19.938608169555664,0.4424778761061947,0.95,0.95,0.05,19.938608169555664
185,+0 dB,0.988,0.19202898550724637,0.9622641509433962,0.9622641509433962,0.03773584905660377,19.509780883789062,0.16666666666666666,0.8913043478260869,0.9130434782608695,0.10869565217391304,20.121055603027344
186,+0 dB,0.97,0.8955613577023499,0.956268221574344,0.956268221574344,0.043731778425655975,19.50539779663086,0.8720626631853786,0.9550898203592815,0.9550898203592815,0.04491017964071856,19.39809799194336
187,+0 dB,0.966,0.49489795918367346,0.9175257731958762,0.9175257731958762,0.08247422680412371,19.81578826904297,0.5076530612244898,0.9095477386934674,0.9095477386934674,0.09045226130653267,19.81578826904297
188,+0 dB,0.966,0.8790931989924433,0.9140401146131805,0.9140401146131805,0.08595988538681948,20.112350463867188,0.8589420654911839,0.9149560117302052,0.9149560117302052,0.08504398826979472,20.112350463867188
189,+0 dB,0.948,0.61731843575419,0.9230769230769231,0.9230769230769231,0.07692307692307693,19.892498016357422,0.611731843575419,0.9269406392694064,0.9269406392694064,0.0730593607305936,19.892498016357422
190,+0 dB,0.808,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
191,+0 dB,0.956,0.5278450363196125,0.9541284403669725,0.9541284403669725,0.045871559633027525,19.911983489990234,0.5181598062953995,0.9299065420560748,0.9299065420560748,0.07009345794392523,20.000011444091797
192,+0 dB,0.916,0.38489208633093525,1.0,1.0,0.0,19.96818733215332,0.38489208633093525,0.9252336448598131,0.9252336448598131,0.07476635514018691,20.17070770263672
193,+0 dB,0.974,0.9358288770053476,0.9228571428571428,0.9228571428571428,0.07714285714285714,19.83050537109375,0.8983957219251337,0.9226190476190477,0.9226190476190477,0.07738095238095238,19.83050537109375
194,+0 dB,0.96,0.7469586374695864,0.9641693811074918,0.9641693811074918,0.035830618892508145,19.877164840698242,0.7347931873479319,0.9470198675496688,0.9470198675496688,0.052980132450331126,19.877164840698242
195,+0 dB,0.9,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
196,+0 dB,0.986,0.8415841584158416,0.9794117647058823,0.9794117647058823,0.020588235294117647,19.573440551757812,0.8044554455445545,0.9569230769230769,0.9569230769230769,0.043076923076923075,19.573440551757812
197,+0 dB,0.988,0.9487750556792873,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.5692873597145081,0.9354120267260579,0.9785714285714285,0.9785714285714285,0.02142857142857143,0.5692873597145081
198,+0 dB,0.65,0.036734693877551024,0.0,0.0,1.0,1880.49462890625,0.09387755102040816,0.13043478260869565,0.2608695652173913,0.8695652173913043,1880.49462890625
199,+0 dB,0.984,0.9215686274509803,0.973404255319149,0.973404255319149,0.026595744680851064,19.694976806640625,0.8897058823529411,0.9696969696969697,0.9696969696969697,0.030303030303030304,19.684904098510742
200,+5 dB,0.886,0.4155405405405405,0.8699186991869918,0.8699186991869918,0.13008130081300814,20.06119728088379,0.40540540540540543,0.85,0.85,0.15,20.057334899902344
201,+5 dB,1.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
202,+5 dB,0.996,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
203,+5 dB,0.908,0.1722488038277512,0.9722222222222222,0.9722222222222222,0.027777777777777776,19.83050537109375,0.18181818181818182,0.9210526315789473,0.9210526315789473,0.07894736842105263,19.989273071289062
204,+5 dB,0.968,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
205,+5 dB,0.982,0.584717607973422,1.0,1.0,0.0,0.3151123523712158,0.5813953488372093,1.0,1.0,0.0,0.3151123523712158
206,+5 dB,0.872,0.663768115942029,0.9650655021834061,0.9650655021834061,0.034934497816593885,19.81578826904297,0.6550724637681159,0.9601769911504425,0.9601769911504425,0.03982300884955752,19.82945442199707
207,+5 dB,0.958,0.4280821917808219,0.976,0.976,0.024,19.892498016357422,0.4383561643835616,0.9375,0.9375,0.0625,19.892498016357422
208,+5 dB,0.976,0.9511002444987775,0.9820051413881749,0.9820051413881749,0.017994858611825194,19.836769104003906,0.9364303178484108,0.9712793733681462,0.9712793733681462,0.028720626631853787,19.836769104003906
209,+5 dB,0.968,0.4201954397394137,0.9612403100775194,0.9612403100775194,0.03875968992248062,19.952945709228516,0.46905537459283386,0.9375,0.9375,0.0625,19.879440307617188
210,+5 dB,0.968,0.14356435643564355,0.8793103448275862,0.8793103448275862,0.1206896551724138,20.04693603515625,0.1608910891089109,0.8307692307692308,0.8307692307692308,0.16923076923076924,20.490177154541016
